Image_IDs,Visible_Percent,Ground_Control,Satellite_Azimuth,Date,Time_UTC
20220616_181919_31_249b,100,TRUE,103.8,6/16/2022,19:19.3
20220616_181921_62_249b,100,TRUE,103.9,6/16/2022,19:21.6
20220618_174635_91_2459,100,TRUE,274.2,6/18/2022,46:35.9
20220618_174638_21_2459,100,TRUE,274.2,6/18/2022,46:38.2
20220618_182326_34_2473,100,TRUE,277.3,6/18/2022,23:26.3
20220618_182328_65_2473,100,TRUE,277.3,6/18/2022,23:28.7
20220619_181949_05_24a3,100,TRUE,108.5,6/19/2022,19:49.1
20220619_182056_44_2474,100,TRUE,103.7,6/19/2022,20:56.4
20220619_182058_72_2474,100,TRUE,103.4,6/19/2022,20:58.7
20220620_182056_76_2479,100,TRUE,103.6,6/20/2022,20:56.8
20220622_180401_25_2251,97,TRUE,100.6,6/22/2022,04:01.3
20220622_180403_53_2251,100,TRUE,100.6,6/22/2022,04:03.5
20220623_174818_61_2458,100,TRUE,101.8,6/23/2022,48:18.6
20220623_174820_88_2458,100,TRUE,101.8,6/23/2022,48:20.9
20220624_182041_65_249c,100,TRUE,183,6/24/2022,20:41.7
20220624_182043_94_249c,100,TRUE,185.6,6/24/2022,20:43.9
20220626_182252_41_247f,100,TRUE,276.6,6/26/2022,22:52.4
20220630_174817_48_2427,100,TRUE,101.8,6/30/2022,48:17.5
20220701_182013_80_2475,100,TRUE,101.2,7/1/2022,20:13.8
20220701_182016_08_2475,100,TRUE,101.2,7/1/2022,20:16.1
20220702_182224_88_2473,98,TRUE,275.7,7/2/2022,22:24.9
20220702_182227_17_2473,100,TRUE,275.7,7/2/2022,22:27.2
20220704_174820_89_2440,100,TRUE,104,7/4/2022,48:20.9
20220704_174823_18_2440,100,TRUE,103.7,7/4/2022,48:23.2
20220705_183621_28_2403,100,TRUE,260.7,7/5/2022,36:21.3
20220705_183623_57_2403,100,TRUE,266.4,7/5/2022,36:23.6
20220708_183849_00_2426,100,TRUE,277.6,7/8/2022,38:49.0
20220708_183851_29_2426,100,TRUE,277.4,7/8/2022,38:51.3
20220709_183556_03_2414,100,TRUE,277.3,7/9/2022,35:56.0
20220709_183558_32_2414,100,TRUE,277.6,7/9/2022,35:58.3
20220710_182035_66_247f,99,TRUE,104.5,7/10/2022,20:35.7
20220710_182037_95_247f,94,TRUE,104.4,7/10/2022,20:38.0
20220710_183551_50_2403,100,TRUE,274.1,7/10/2022,35:51.5
20220710_183553_79_2403,100,TRUE,274.3,7/10/2022,35:53.8
20220711_174755_34_2465,100,TRUE,103,7/11/2022,47:55.3
20220711_174757_63_2465,100,TRUE,102.9,7/11/2022,47:57.6
20220712_182259_19_2483,100,TRUE,277.7,7/12/2022,22:59.2
20220712_182301_48_2483,100,TRUE,277.6,7/12/2022,23:01.5
20220712_182909_90_2424,100,TRUE,100.5,7/12/2022,29:09.9
20220713_174938_30_2430,100,TRUE,275.7,7/13/2022,49:38.3
20220713_174940_60_2430,100,TRUE,275.7,7/13/2022,49:40.6
20220713_181939_91_2478,100,TRUE,101.3,7/13/2022,19:39.9
20220713_181942_19_2478,100,TRUE,101.2,7/13/2022,19:42.2
20220713_182237_91_24a5,100,TRUE,277.8,7/13/2022,22:37.9
20220714_183445_72_2414,100,TRUE,100.5,7/14/2022,34:45.7
20220714_183448_00_2414,100,TRUE,100.3,7/14/2022,34:48.0
20220715_174647_12_241d,100,TRUE,101.2,7/15/2022,46:47.1
20220715_174649_42_241d,100,TRUE,101.2,7/15/2022,46:49.4
20220715_174846_34_2431,100,TRUE,277.2,7/15/2022,48:46.3
20220715_174848_61_2431,100,TRUE,277,7/15/2022,48:48.6
20220715_182216_70_2490,100,TRUE,276.2,7/15/2022,22:16.7
20220716_174537_77_2436,100,TRUE,108.6,7/16/2022,45:37.8
20220716_183732_30_2402,100,TRUE,107.9,7/16/2022,37:32.3
20220716_183734_59_2402,100,TRUE,107.6,7/16/2022,37:34.6
20220717_180532_76_2276,100,TRUE,101.9,7/17/2022,05:32.8
20220717_180535_04_2276,99,TRUE,102.1,7/17/2022,05:35.0
20220719_174714_39_2458,100,TRUE,100.6,7/19/2022,47:14.4
20220719_174716_66_2458,100,TRUE,100.7,7/19/2022,47:16.7
20220720_174810_39_2455,99,TRUE,277.7,7/20/2022,48:10.4
20220720_174812_67_2455,99,TRUE,277.8,7/20/2022,48:12.7
20220720_182159_17_2485,100,TRUE,275.7,7/20/2022,21:59.2
20220720_182201_45_2485,100,TRUE,275.6,7/20/2022,22:01.5
20220721_174846_10_245c,100,TRUE,269.9,7/21/2022,48:46.1
20220721_174848_37_245c,100,TRUE,270.1,7/21/2022,48:48.4
20220723_174817_86_2442,100,TRUE,276.4,7/23/2022,48:17.9
20220723_174820_13_2442,100,TRUE,276.3,7/23/2022,48:20.1
20220723_182329_60_2492,100,TRUE,277.5,7/23/2022,23:29.6
20220724_175054_10_2421,100,TRUE,277.2,7/24/2022,50:54.1
20220724_181951_38_2481,100,TRUE,101.7,7/24/2022,19:51.4
20220724_181953_65_2481,100,TRUE,102,7/24/2022,19:53.7
20220724_182030_88_249d,100,TRUE,274.2,7/24/2022,20:30.9
20220724_182033_16_249d,100,TRUE,274,7/24/2022,20:33.2
20220725_182256_51_2477,100,TRUE,277.6,7/25/2022,22:56.5
20220726_174611_61_2430,100,TRUE,102.3,7/26/2022,46:11.6
20220726_174613_90_2430,100,TRUE,102.6,7/26/2022,46:13.9
20220726_182203_90_2489,100,TRUE,276.8,7/26/2022,22:03.9
20220726_182206_17_2489,98,TRUE,276.7,7/26/2022,22:06.2
20220727_174906_30_241e,100,TRUE,274,7/27/2022,49:06.3
20220728_182241_97_2475,100,TRUE,277.9,7/28/2022,22:42.0
20220728_182244_45_2475,100,TRUE,277.9,7/28/2022,22:44.5
20220728_183606_70_2426,100,TRUE,108.2,7/28/2022,36:06.7
20220728_183608_96_2426,100,TRUE,107.7,7/28/2022,36:09.0
20220729_181828_91_2486,82,TRUE,100.8,7/29/2022,18:28.9
20220730_174959_00_2465,93,TRUE,276.5,7/30/2022,49:59.0
20220801_174336_47_2460,95,TRUE,100.7,8/1/2022,43:36.5
20220801_180021_51_225a,84,TRUE,100.8,8/1/2022,00:21.5
20220801_180023_79_225a,100,TRUE,100.8,8/1/2022,00:23.8
20220801_181813_33_24a4,89,TRUE,100.6,8/1/2022,18:13.3
20220801_181815_62_24a4,100,TRUE,100.7,8/1/2022,18:15.6
20220802_174321_61_2455,100,TRUE,100.7,8/2/2022,43:21.6
20220802_174323_88_2455,100,TRUE,100.6,8/2/2022,43:23.9
20220802_183411_81_2426,100,TRUE,100.5,8/2/2022,34:11.8
20220802_183414_07_2426,100,TRUE,100.5,8/2/2022,34:14.1
20220803_181919_47_247d,100,TRUE,101.4,8/3/2022,19:19.5
20220803_181921_76_247d,100,TRUE,101.7,8/3/2022,19:21.8
20220803_182116_92_2499,100,TRUE,271.1,8/3/2022,21:16.9
20220803_182119_20_2499,100,TRUE,271.5,8/3/2022,21:19.2
20220806_181954_53_24a3,84,TRUE,101,8/6/2022,19:54.5
20220806_181956_99_24a3,82,TRUE,101,8/6/2022,19:57.0
20220807_174536_68_2423,100,TRUE,277,8/7/2022,45:36.7
20220807_174538_97_2423,100,TRUE,277.2,8/7/2022,45:39.0
20220807_183319_84_2274,100,TRUE,272.6,8/7/2022,33:19.8
20220807_183322_13_2274,100,TRUE,272,8/7/2022,33:22.1
20220808_174540_86_2434,100,TRUE,100.6,8/8/2022,45:40.9
20220808_174543_16_2434,100,TRUE,100.5,8/8/2022,45:43.2
20220810_182105_86_249b,100,TRUE,275.8,8/10/2022,21:05.9
20220810_182108_14_249b,100,TRUE,276,8/10/2022,21:08.1
20220812_174942_06_2421,100,TRUE,274.3,8/12/2022,49:42.1
20220812_174944_35_2421,100,TRUE,274.2,8/12/2022,49:44.4
20220814_174511_95_2430,100,TRUE,100.8,8/14/2022,45:12.0
20220814_174514_24_2430,100,TRUE,100.8,8/14/2022,45:14.3
20220815_182308_55_2446,100,TRUE,277.6,8/15/2022,23:08.6
20220816_181331_04_222f,100,TRUE,182.3,8/16/2022,13:31.0
20220816_181333_25_222f,100,TRUE,181.2,8/16/2022,13:33.3
20220816_183553_39_2407,100,TRUE,100.5,8/16/2022,35:53.4
20220817_175059_28_242d,100,TRUE,277.8,8/17/2022,50:59.3
20220817_175101_57_242d,100,TRUE,277.7,8/17/2022,51:01.6
20220817_182127_74_248e,100,TRUE,276.1,8/17/2022,21:27.7
20220817_182130_03_248e,100,TRUE,275.8,8/17/2022,21:30.0
20220818_182109_01_2486,100,TRUE,274,8/18/2022,21:09.0
20220818_182111_29_2486,100,TRUE,274,8/18/2022,21:11.3
20220820_174855_50_2430,100,TRUE,275.7,8/20/2022,48:55.5
20220820_174857_80_2430,100,TRUE,275.6,8/20/2022,48:57.8
20220820_181914_86_249d,100,TRUE,103.7,8/20/2022,19:14.9
20220820_181917_13_249d,100,TRUE,103.5,8/20/2022,19:17.1
20220821_174543_81_2429,100,TRUE,101.4,8/21/2022,45:43.8
20220821_174546_10_2429,85,TRUE,101.5,8/21/2022,45:46.1
20220822_174920_55_2439,100,TRUE,270.8,8/22/2022,49:20.6
20220822_182026_53_2489,100,TRUE,174.1,8/22/2022,20:26.5
20220823_181840_87_2485,100,TRUE,100.7,8/23/2022,18:40.9
20220823_181843_14_2485,100,TRUE,100.7,8/23/2022,18:43.1
20220826_182004_93_24a3,100,TRUE,184.1,8/26/2022,20:04.9
20220826_182007_19_24a3,100,TRUE,183,8/26/2022,20:07.2
20220828_174618_98_241f,100,TRUE,103.2,8/28/2022,46:19.0
20220828_174621_27_241f,100,TRUE,103.2,8/28/2022,46:21.3
20220829_174433_75_2436,100,TRUE,100.6,8/29/2022,44:33.8
20220829_174436_04_2436,100,TRUE,100.7,8/29/2022,44:36.1
20220831_174242_75_2449,100,TRUE,100.3,8/31/2022,42:42.8
20220831_174245_05_2449,100,TRUE,100.4,8/31/2022,42:45.1
20220901_183353_96_227c,86,TRUE,277.4,9/1/2022,33:54.0
20220902_174500_83_2434,100,TRUE,100.5,9/2/2022,45:00.8
20220902_182242_96_249d,100,TRUE,277.6,9/2/2022,22:43.0
20220902_182245_25_249d,100,TRUE,277.7,9/2/2022,22:45.3
20220902_183059_36_240a,100,TRUE,102.7,9/2/2022,30:59.4
20220902_183101_57_240a,100,TRUE,102.5,9/2/2022,31:01.6
20220903_174907_77_241f,100,TRUE,277.4,9/3/2022,49:07.8
20220903_181929_15_2438,100,TRUE,102.8,9/3/2022,19:29.2
20220903_181931_43_2438,100,TRUE,103,9/3/2022,19:31.4
20220904_174708_16_2436,100,TRUE,277.4,9/4/2022,47:08.2
20220904_174710_45_2436,100,TRUE,277.4,9/4/2022,47:10.5
20220904_181839_69_2483,99,TRUE,100.6,9/4/2022,18:39.7
20220905_180353_43_2276,100,TRUE,100.5,9/5/2022,03:53.4
20220905_180355_54_2276,100,TRUE,100.4,9/5/2022,03:55.5
20220905_181955_27_24a5,100,TRUE,101.5,9/5/2022,19:55.3
20220907_182330_67_248f,100,TRUE,277.4,9/7/2022,23:30.7
20220908_182209_02_24a3,88,TRUE,271.3,9/8/2022,22:09.0
20220908_182211_29_24a3,93,TRUE,270.9,9/8/2022,22:11.3
20220912_183459_77_2402,56,TRUE,100.4,9/12/2022,34:59.8
20220912_183502_05_2402,61,TRUE,100.4,9/12/2022,35:02.1
20220913_181549_21_222f,76,TRUE,276.2,9/13/2022,15:49.2
20220914_174245_23_2463,100,TRUE,100.4,9/14/2022,42:45.2
20220914_174247_50_2463,100,TRUE,100.4,9/14/2022,42:47.5
20220915_174427_54_2451,100,TRUE,275.3,9/15/2022,44:27.5
20220916_180246_72_2262,100,TRUE,108.5,9/16/2022,02:46.7
20220916_180248_82_2262,100,TRUE,107.7,9/16/2022,02:48.8
20220916_182027_78_2438,100,TRUE,102,9/16/2022,20:27.8
20220916_182030_07_2438,100,TRUE,101.9,9/16/2022,20:30.1
20220917_182838_94_241c,88,TRUE,100.1,9/17/2022,28:38.9
20220920_182314_44_248f,81,TRUE,277.1,9/20/2022,23:14.4
20220921_174539_99_241b,100,TRUE,272.3,9/21/2022,45:40.0
20220921_174542_28_241b,100,TRUE,272.3,9/21/2022,45:42.3
20220921_174555_98_241e,100,TRUE,100.9,9/21/2022,45:56.0
20220922_174706_64_2453,100,TRUE,275.2,9/22/2022,47:06.6
20220922_174708_93_2453,100,TRUE,274.7,9/22/2022,47:08.9
20220923_174736_61_242d,100,TRUE,108.2,9/23/2022,47:36.6
20220923_174738_91_242d,100,TRUE,108.2,9/23/2022,47:38.9
20220923_182126_84_247b,100,TRUE,106.6,9/23/2022,21:26.8
20220923_182129_13_247b,100,TRUE,106.1,9/23/2022,21:29.1
20220924_174327_74_2420,99,TRUE,100.6,9/24/2022,43:27.7
20220924_182014_39_248c,100,TRUE,101.7,9/24/2022,20:14.4
20220925_174455_92_242b,100,TRUE,276.8,9/25/2022,44:55.9
20220925_174458_22_242b,100,TRUE,276.3,9/25/2022,44:58.2
20220926_183423_51_2402,59,TRUE,100.5,9/26/2022,34:23.5
20220927_174303_93_241b,100,TRUE,103.9,9/27/2022,43:03.9
20220928_174356_86_2431,100,TRUE,100.5,9/28/2022,43:56.9
20220928_174359_15_2431,100,TRUE,100.5,9/28/2022,43:59.2
20220928_180205_12_225a,100,TRUE,100.6,9/28/2022,02:05.1
20220928_180207_40_225a,100,TRUE,100.6,9/28/2022,02:07.4
20220928_183410_48_2426,100,TRUE,101.7,9/28/2022,34:10.5
20220928_183412_74_2426,100,TRUE,101.4,9/28/2022,34:12.7
20220930_174908_76_2421,78,TRUE,269.8,9/30/2022,49:08.8
20221001_182211_90_247d,100,TRUE,277.5,10/1/2022,22:11.9
20221003_174451_64_2451,100,TRUE,271.2,10/3/2022,44:51.6
20221003_174453_92_2451,100,TRUE,271.9,10/3/2022,44:53.9
20221004_174619_53_2453,100,TRUE,103.3,10/4/2022,46:19.5
20221004_174621_81_2453,100,TRUE,103.2,10/4/2022,46:21.8
20221006_174203_97_2420,100,TRUE,100.4,10/6/2022,42:04.0
20221006_174206_33_2420,99,TRUE,100.5,10/6/2022,42:06.3
20221006_181400_16_2233,100,TRUE,103.6,10/6/2022,14:00.2
20221007_174920_89_2458,100,TRUE,277.4,10/7/2022,49:20.9
20221007_183311_51_241c,100,TRUE,277.7,10/7/2022,33:11.5
20221009_182147_40_249e,100,TRUE,141.2,10/9/2022,21:47.4
20221009_182149_77_249e,93,TRUE,143.1,10/9/2022,21:49.8
20221010_174527_59_2435,100,TRUE,275,10/10/2022,45:27.6
20221010_174529_93_2435,95,TRUE,274.9,10/10/2022,45:29.9
20221010_182004_51_2492,100,TRUE,103.4,10/10/2022,20:04.5
20221010_182006_88_2492,100,TRUE,103.1,10/10/2022,20:06.9
20221011_181816_19_2482,66,TRUE,100.3,10/11/2022,18:16.2
20221012_180224_00_2262,100,TRUE,101.2,10/12/2022,02:24.0
20221012_180226_26_2262,100,TRUE,101.3,10/12/2022,02:26.3
20221013_174615_11_2458,100,TRUE,100.6,10/13/2022,46:15.1
20221013_174617_45_2458,94,TRUE,100.6,10/13/2022,46:17.5
20221014_174429_62_2434,100,TRUE,100.9,10/14/2022,44:29.6
20221014_174431_97_2434,90,TRUE,100.9,10/14/2022,44:32.0
20221016_174646_67_2448,64,TRUE,277.4,10/16/2022,46:46.7
20221016_183612_61_2426,97,TRUE,276.1,10/16/2022,36:12.6
20221017_181754_04_249d,100,TRUE,100.5,10/17/2022,17:54.0
20221017_182041_99_2482,100,TRUE,101,10/17/2022,20:42.0
20221017_182044_34_2482,100,TRUE,101.2,10/17/2022,20:44.3
20221017_182140_63_2488,100,TRUE,277.1,10/17/2022,21:40.6
20221017_182143_00_2488,100,TRUE,276.8,10/17/2022,21:43.0
20221018_182307_27_247b,100,TRUE,278,10/18/2022,23:07.3
20221018_182309_63_247b,100,TRUE,278,10/18/2022,23:09.6
20221019_174834_31_2427,100,TRUE,276.1,10/19/2022,48:34.3
20221019_174836_64_2427,100,TRUE,276.2,10/19/2022,48:36.6
20221019_182251_05_2478,100,TRUE,277.7,10/19/2022,22:51.1
20221022_174306_36_2448,50,TRUE,100.6,10/22/2022,43:06.4
20221022_182011_10_2498,76,TRUE,106.7,10/22/2022,20:11.1
20221022_182115_01_2480,71,TRUE,274.3,10/22/2022,21:15.0
20221025_174223_27_241b,100,TRUE,101.3,10/25/2022,42:23.3
20221025_174225_60_241b,100,TRUE,101.4,10/25/2022,42:25.6
20221025_174520_94_2430,100,TRUE,108.8,10/25/2022,45:20.9
20221025_181849_28_2461,100,TRUE,100.6,10/25/2022,18:49.3
20221025_181851_64_2461,100,TRUE,100.7,10/25/2022,18:51.6
20221027_174613_25_2431,100,TRUE,272.5,10/27/2022,46:13.3
20221027_174615_59_2431,100,TRUE,273,10/27/2022,46:15.6
20221027_182228_80_2490,100,TRUE,278.1,10/27/2022,22:28.8
20221027_182231_16_2490,100,TRUE,278.1,10/27/2022,22:31.2
20221028_174942_19_242d,100,TRUE,277.4,10/28/2022,49:42.2
20221029_182246_41_2482,100,TRUE,276.1,10/29/2022,22:46.4
20221029_182248_75_2482,100,TRUE,276.2,10/29/2022,22:48.8
20221030_174509_10_2423,100,TRUE,277.6,10/30/2022,45:09.1
20221030_174511_44_2423,100,TRUE,277.7,10/30/2022,45:11.4
20221030_174719_10_2458,100,TRUE,104.4,10/30/2022,47:19.1
20221030_174721_25_2458,100,TRUE,103.9,10/30/2022,47:21.3
20221030_181921_37_24a4,100,TRUE,184.8,10/30/2022,19:21.4
20221030_181923_73_24a4,100,TRUE,184.1,10/30/2022,19:23.7
20221030_182255_74_2477,100,TRUE,276.7,10/30/2022,22:55.7
20221030_182258_10_2477,100,TRUE,276.5,10/30/2022,22:58.1
20221104_181936_37_249d,100,TRUE,101.2,11/4/2022,19:36.4
20221104_181938_73_249d,100,TRUE,101.2,11/4/2022,19:38.7
20221104_182225_79_2482,100,TRUE,276.1,11/4/2022,22:25.8
20221104_182228_13_2482,100,TRUE,275.9,11/4/2022,22:28.1
20221105_174126_84_2460,99,TRUE,100.7,11/5/2022,41:26.8
20221105_174129_18_2460,97,TRUE,100.6,11/5/2022,41:29.2
20221105_174753_13_2427,98,TRUE,274.8,11/5/2022,47:53.1
20221105_174755_26_2427,98,TRUE,274.9,11/5/2022,47:55.3
20221106_174059_09_2455,79,TRUE,101,11/6/2022,40:59.1
20221106_174101_43_2455,99,TRUE,100.9,11/6/2022,41:01.4
20221106_181844_08_2461,51,TRUE,100.7,11/6/2022,18:44.1
20221110_174948_32_2458,100,TRUE,277.4,11/10/2022,49:48.3
20221110_174950_46_2458,100,TRUE,277.4,11/10/2022,49:50.5
20221110_182041_06_2482,100,TRUE,253.2,11/10/2022,20:41.1
20221110_182043_40_2482,100,TRUE,252.8,11/10/2022,20:43.4
20221111_174211_16_2463,94,TRUE,100.5,11/11/2022,42:11.2
20221111_174213_46_2463,95,TRUE,100.4,11/11/2022,42:13.5
20221111_182016_59_2477,99,TRUE,101.2,11/11/2022,20:16.6
20221111_182018_94_2477,100,TRUE,101.2,11/11/2022,20:18.9
20221111_182238_78_247b,100,TRUE,274.1,11/11/2022,22:38.8
20221112_174333_93_2451,100,TRUE,116.7,11/12/2022,43:33.9
20221112_174401_05_241e,100,TRUE,100.3,11/12/2022,44:01.1
20221112_174403_38_241e,100,TRUE,100.3,11/12/2022,44:03.4
20221112_182204_61_2478,100,TRUE,276.8,11/12/2022,22:04.6
20221112_182206_96_2478,100,TRUE,277.1,11/12/2022,22:07.0
20221112_182925_45_227a,100,TRUE,107,11/12/2022,29:25.5
20221112_182927_81_227a,100,TRUE,106.9,11/12/2022,29:27.8
20221112_183630_36_240c,100,TRUE,277.8,11/12/2022,36:30.4
20221112_183632_61_240c,100,TRUE,277.8,11/12/2022,36:32.6
20221113_174459_53_2453,99,TRUE,100.7,11/13/2022,44:59.5
20221113_174501_87_2453,100,TRUE,100.5,11/13/2022,45:01.9
20221113_174617_86_2435,54,TRUE,277.9,11/13/2022,46:17.9
20221113_174620_19_2435,95,TRUE,277.8,11/13/2022,46:20.2
20221113_182031_59_249b,99,TRUE,205.7,11/13/2022,20:31.6
20221113_182033_94_249b,100,TRUE,205.5,11/13/2022,20:33.9
20221117_174119_94_2455,100,TRUE,101.3,11/17/2022,41:19.9
20221117_174122_27_2455,100,TRUE,101.2,11/17/2022,41:22.3
20221117_182231_60_249a,100,TRUE,277.4,11/17/2022,22:31.6
20221117_182233_93_249a,100,TRUE,277.1,11/17/2022,22:33.9
20221118_181936_59_2478,100,TRUE,104.2,11/18/2022,19:36.6
20221119_174505_65_2464,100,TRUE,101.2,11/19/2022,45:05.7
20221119_174550_24_2447,100,TRUE,276.9,11/19/2022,45:50.2
20221119_174552_56_2447,100,TRUE,276.9,11/19/2022,45:52.6
20221119_182047_95_2475,100,TRUE,264.8,11/19/2022,20:48.0
20221119_182050_29_2475,100,TRUE,265.7,11/19/2022,20:50.3
20221119_182246_70_248e,100,TRUE,277.7,11/19/2022,22:46.7
20221120_182301_07_248f,100,TRUE,277,11/20/2022,23:01.1
20221120_182303_42_248f,100,TRUE,277,11/20/2022,23:03.4
20221121_182010_58_24a3,95,TRUE,111.8,11/21/2022,20:10.6
20221122_174219_67_2463,100,TRUE,101,11/22/2022,42:19.7
20221122_174221_97_2463,100,TRUE,101,11/22/2022,42:22.0
20221123_174052_92_2451,100,TRUE,100.5,11/23/2022,40:52.9
20221123_174055_26_2451,100,TRUE,100.4,11/23/2022,40:55.3
20221123_182327_41_2446,100,TRUE,278.7,11/23/2022,23:27.4
20221123_182329_77_2446,100,TRUE,278.5,11/23/2022,23:29.8
20221124_174343_21_2435,100,TRUE,105,11/24/2022,43:43.2
20221124_183349_50_2426,100,TRUE,103,11/24/2022,33:49.5
20221124_183351_75_2426,100,TRUE,103.1,11/24/2022,33:51.8
20221125_173717_75_2445,81,TRUE,101.3,11/25/2022,37:17.8
20221125_173720_15_2445,86,TRUE,101.3,11/25/2022,37:20.2
20221125_181918_15_248e,98,TRUE,100.8,11/25/2022,19:18.2
20221128_174305_12_2459,100,TRUE,268.8,11/28/2022,43:05.1
20221128_174307_44_2459,96,TRUE,268.9,11/28/2022,43:07.4
20221128_174842_72_241e,99,TRUE,277.5,11/28/2022,48:42.7
20221128_174845_05_241e,81,TRUE,277.5,11/28/2022,48:45.1
20221128_182226_56_2495,94,TRUE,274.5,11/28/2022,22:26.6
20221128_182228_91_2495,84,TRUE,274.8,11/28/2022,22:28.9
20221130_174855_03_242d,84,TRUE,277.5,11/30/2022,48:55.0
20221130_174857_37_242d,55,TRUE,277.5,11/30/2022,48:57.4
20221205_174410_17_2448,94,TRUE,103.9,12/5/2022,44:10.2
20221206_174413_50_2465,98,TRUE,100.8,12/6/2022,44:13.5
20221206_181949_28_2470,100,TRUE,100.4,12/6/2022,19:49.3
20221207_174459_87_2432,100,TRUE,100,12/7/2022,44:59.9
20221207_174502_19_2432,100,TRUE,100,12/7/2022,45:02.2
20221207_183129_55_2414,99,TRUE,100.8,12/7/2022,31:29.6
20221207_183131_77_2414,97,TRUE,100.7,12/7/2022,31:31.8
20221208_174530_20_2427,100,TRUE,100.9,12/8/2022,45:30.2
20221208_174532_51_2427,100,TRUE,100.9,12/8/2022,45:32.5
20221209_173839_29_2445,100,TRUE,277.4,12/9/2022,38:39.3
20221209_173841_69_2445,100,TRUE,277.3,12/9/2022,38:41.7
20221211_182118_28_24a5,63,TRUE,275.1,12/11/2022,21:18.3
20221211_182330_82_2485,68,FALSE,277.7,12/11/2022,23:30.8
20221212_174107_41_2449,62,TRUE,100.4,12/12/2022,41:07.4
20221212_174109_72_2449,86,TRUE,100.4,12/12/2022,41:09.7
20221213_174420_27_2460,100,TRUE,277.1,12/13/2022,44:20.3
20221213_182123_88_2484,100,TRUE,274.1,12/13/2022,21:23.9
20221213_182126_15_2484,100,TRUE,273.7,12/13/2022,21:26.2
20221214_182336_51_2481,100,TRUE,276.5,12/14/2022,23:36.5
20221214_182338_84_2481,100,TRUE,276.4,12/14/2022,23:38.8
20221215_174239_00_241b,60,TRUE,101.8,12/15/2022,42:39.0
20221217_180954_22_2276,53,TRUE,276.4,12/17/2022,09:54.2
20221217_180956_28_2276,76,TRUE,276.4,12/17/2022,09:56.3
20221217_183851_99_2413,71,TRUE,275.4,12/17/2022,38:52.0
20221217_183854_24_2413,65,TRUE,275.3,12/17/2022,38:54.2
20221219_180428_20_2262,100,TRUE,102.2,12/19/2022,04:28.2
20221219_183557_41_2414,100,TRUE,277,12/19/2022,35:57.4
20221219_183559_63_2414,100,TRUE,277,12/19/2022,35:59.6
20221220_180531_43_2251,100,TRUE,100.7,12/20/2022,05:31.4
20221220_180533_64_2251,100,TRUE,100.6,12/20/2022,05:33.6
20221221_183927_37_2413,100,TRUE,277.1,12/21/2022,39:27.4
20221223_182106_98_2475,91,TRUE,276,12/23/2022,21:07.0
20221223_182109_31_2475,81,TRUE,276,12/23/2022,21:09.3
20221223_183558_55_2414,75,TRUE,275.9,12/23/2022,35:58.6
20221225_174725_04_241f,78,TRUE,278.2,12/25/2022,47:25.0
20221225_174727_36_241f,92,TRUE,278,12/25/2022,47:27.4
20221228_181942_57_247d,98,TRUE,100.4,12/28/2022,19:42.6
20221231_182027_60_2488,51,FALSE,103.9,12/31/2022,20:27.6
20230102_182138_73_24a5,52,FALSE,273.7,1/2/2023,21:38.7
20230109_174443_89_2451,100,FALSE,277.8,1/9/2023,44:43.9
20230114_174538_34_241e,100,FALSE,101.4,1/14/2023,45:38.3
20230114_174540_65_241e,100,FALSE,101.2,1/14/2023,45:40.7
20230118_174012_64_2460,100,TRUE,101.3,1/18/2023,40:12.6
20230118_181949_49_24a5,100,TRUE,105.8,1/18/2023,19:49.5
20230118_181951_81_24a5,100,TRUE,105.5,1/18/2023,19:51.8
20230121_175018_25_24cf,100,TRUE,102.5,1/21/2023,50:18.3
20230121_175020_60_24cf,100,TRUE,102.5,1/21/2023,50:20.6
20230121_181842_38_249d,100,TRUE,99.7,1/21/2023,18:42.4
20230121_181844_69_249d,100,TRUE,99.6,1/21/2023,18:44.7
20230121_182305_43_2488,100,TRUE,277.3,1/21/2023,23:05.4
20230121_182307_75_2488,100,TRUE,277.4,1/21/2023,23:07.8
20230122_175131_48_24c3,100,TRUE,124.7,1/22/2023,51:31.5
20230122_175133_85_24c3,100,TRUE,122.5,1/22/2023,51:33.9
20230122_175202_15_24a9,100,TRUE,108.1,1/22/2023,52:02.2
20230122_175204_52_24a9,100,TRUE,108.1,1/22/2023,52:04.5
20230123_182214_45_24a5,100,TRUE,276.5,1/23/2023,22:14.5
20230123_182216_77_24a5,100,TRUE,276.4,1/23/2023,22:16.8
20230124_182324_86_2475,100,TRUE,277.9,1/24/2023,23:24.9
20230125_174454_66_2436,100,TRUE,276.1,1/25/2023,44:54.7
20230125_174456_87_2436,100,TRUE,276.2,1/25/2023,44:56.9
20230125_182415_62_2498,100,TRUE,277.5,1/25/2023,24:15.6
20230125_182417_92_2498,100,TRUE,277.5,1/25/2023,24:17.9
20230126_174415_57_2442,100,TRUE,105,1/26/2023,44:15.6
20230126_174417_78_2442,100,TRUE,104.9,1/26/2023,44:17.8
20230126_183635_62_2426,100,TRUE,277.4,1/26/2023,36:35.6
20230128_182135_81_247e,98,TRUE,103.9,1/28/2023,21:35.8
20230128_182138_12_247e,89,TRUE,103.8,1/28/2023,21:38.1
20230128_183842_85_2402,100,TRUE,278.4,1/28/2023,38:42.9
20230131_182344_80_2482,100,TRUE,275.8,1/31/2023,23:44.8
20230201_174831_49_2458,100,TRUE,277.3,2/1/2023,48:31.5
20230201_174833_70_2458,100,TRUE,277.3,2/1/2023,48:33.7
